tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569925590276419600,neutral,1,NA,NA,Delta,NA,stro_b,NA,0,@JetBlue woof.,NA,2015-02-23 10:23:44 -0800,Austin,Central Time (US & Canada)
569959406927945700,neutral,1,NA,NA,Delta,NA,kevingrout,NA,0,@JetBlue Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. #FlyingitForward,NA,2015-02-23 12:38:06 -0800,"Victoria, BC, Canada",Eastern Time (US & Canada)
568953367646625800,positive,1,NA,NA,United,NA,bakedstove,NA,0,"@united Both flights went great and improved my view of your airline, cheers! Flight attendents on UA1022 deserve a raise",NA,2015-02-20 18:00:28 -0800,"Boston, Massachusetts",Eastern Time (US & Canada)
569930522677399550,neutral,0.6532,NA,NA,Delta,NA,A_Geechi,NA,0,RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI,NA,2015-02-23 10:43:20 -0800,Binghamton University,Eastern Time (US & Canada)
569787573725491200,negative,0.6864,Can't Tell,0.3523,American,NA,Rom55Weber,NA,1,@AmericanAir me because it might not be so urgent for you but it really is for me. (5),NA,2015-02-23 01:15:18 -0800,NA,Paris
570275123854487550,negative,1,Customer Service Issue,0.3551,United,NA,CheerTymeDad,NA,1,@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!,NA,2015-02-24 09:32:39 -0800,NA,NA
567614049425555460,negative,1,Customer Service Issue,0.3545,United,NA,JustOGG,NA,0,"@united, link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet can't yet tell what any problems are except see snow.",NA,2015-02-17 01:18:29 -0800,Tweets = My Opinion,Eastern Time (US & Canada)
567791526370365440,negative,1,Customer Service Issue,1,US Airways,NA,mttdprkr,NA,0,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,NA,2015-02-17 13:03:43 -0800,"Vancouver, WA",Pacific Time (US & Canada)
569593045777322e3,negative,1,Cancelled Flight,0.3704,American,NA,otisday,NA,0,@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.,NA,2015-02-22 12:22:19 -0800,Pekin,Eastern Time (US & Canada)
568832151119990800,negative,1,Customer Service Issue,0.3555,United,NA,paul_chard63,NA,1,@united your website is a complete joke when using safari!,"[28.34834331, -81.48581918]",2015-02-20 09:58:47 -0800,"Celebration, FL",Eastern Time (US & Canada)
569639305016152060,negative,1,longlines,0.6831,US Airways,NA,runfixsteve,NA,0,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm,NA,2015-02-22 15:26:08 -0800,"St. Augustine, Florida",NA
568174545854726140,positive,0.6635,NA,NA,Delta,NA,VTAlexandria,NA,0,@JetBlue Hawaii! Get me somewhere warm &amp; I can find some good to do. #FlyItForward,NA,2015-02-18 14:25:42 -0800,NA,NA
568827677001429e3,negative,1,Customer Service Issue,1,United,NA,MR_G_LISTER,NA,0,"@united Once again I am victim to the scam that is your SHIT Customer Service, this time the agent hung up on me WTF do you teach your staff",NA,2015-02-20 09:41:01 -0800,"Benice Veach, CA",Eastern Time (US & Canada)
568668179158806500,negative,1,Can't Tell,0.6246,Delta,NA,mjayeinstein,NA,0,@JetBlue needs to get its act together in #PHX,NA,2015-02-19 23:07:13 -0800,"Tempe, AZ",Arizona
569229056362876900,negative,1,longlines,0.3763,Southwest,NA,jaheard1,NA,0,@SouthwestAir the wait for the bags is longer than the actual flight.,NA,2015-02-21 12:15:57 -0800,Virginia,Quito
569704454376661e3,negative,1,Can't Tell,0.6667,Southwest,NA,LukeWyckoff,NA,0,@SouthwestAir is not being responding to the @SpecialOlympics athletes.  #notcool #Southwest,NA,2015-02-22 19:45:01 -0800,"Denver, CO",Mountain Time (US & Canada)
568915536844759040,neutral,1,NA,NA,Southwest,NA,didieraur,NA,0,@SouthwestAir tweet just popped up on my phone with @amin_aur follows. Missing my favorite Southwest pilot and brother.,"[35.12084166, -89.84738331]",2015-02-20 15:30:08 -0800,"Memphis, Tennessee",Central Time (US & Canada)
569435327544369150,negative,1,Can't Tell,0.6771,US Airways,NA,PepeStudioNYC,NA,1,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,NA,2015-02-22 01:55:36 -0800,brooklyn,Quito
570237440616570900,neutral,1,NA,NA,Delta,NA,_blktray,NA,0,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,NA,2015-02-24 07:02:54 -0800,COMPTON/AZ,NA
569259858882662400,negative,1,Cancelled Flight,1,Southwest,NA,juicereddi,NA,0,@SouthwestAir you Cancelled Flightled my flight to EWR. Flt 3076. U also Cancelled Flightled flights to LGA. Yet @united is flying on time to both. WTH??,NA,2015-02-21 14:18:21 -0800,New York,Pacific Time (US & Canada)
569876152036290560,positive,0.6858,NA,NA,American,NA,SeguineJ,NA,0,@AmericanAir Will do. Appreciate the replies though.,NA,2015-02-23 07:07:17 -0800,"Russell, KS",Central Time (US & Canada)
569507060209090560,positive,0.6987,NA,NA,United,NA,auciello,NA,0,Very quick! TY. @united: @auciello I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH,NA,2015-02-22 06:40:38 -0800,South Seaside Park/Puerto Rico,Eastern Time (US & Canada)
569947823615012860,neutral,1,NA,NA,Southwest,NA,LOLyssa25,NA,0,@SouthwestAir if only you could control the weather in Las Vegas 😉,NA,2015-02-23 11:52:04 -0800,NA,Central Time (US & Canada)
569296784922578940,negative,1,Late Flight,1,United,NA,Angela_Saurine,NA,0,@united Flight has been delayed for another hour so only have 24 mins to transit at LAX... Extremely unlikely I will make it!,"[43.60417384, -110.7362561]",2015-02-21 16:45:05 -0800,"Sydney, Australia",Sydney
569718461217308700,negative,1,Customer Service Issue,0.6965,American,NA,MeganStephens74,NA,0,"@AmericanAir @USAirways and our meals are also on us, because this company does not care about their #customers. Truly disgraceful.",NA,2015-02-22 20:40:40 -0800,"Philadelphia, PA",Atlantic Time (Canada)
567767744356294660,negative,0.6691,Flight Attendant Complaints,0.3523,United,NA,thodge77,NA,0,@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on,NA,2015-02-17 11:29:13 -0800,Memphis,Central Time (US & Canada)
568812654346653700,neutral,0.6392,NA,NA,Delta,NA,gloeb90,NA,0,@JetBlue OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,NA,2015-02-20 08:41:19 -0800,NY,NA
567817558418804740,neutral,1,NA,NA,Southwest,NA,cjc925,NA,0,"@SouthwestAir I know it is hard to predict, but how are flights from Dallas to Nashville tomorrow AM?",NA,2015-02-17 14:47:10 -0800,"ÜT: 35.935585,-86.886267",Eastern Time (US & Canada)
568058610296565760,positive,1,NA,NA,Virgin America,NA,lakebrahlands,NA,0,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,NA,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX",Central Time (US & Canada)
568834890046832640,neutral,0.3569,NA,0,United,NA,dizbaa1,NA,0,@united @JedediahBila KP I am not traveling - we trying to cheer up Ms. Bila.,NA,2015-02-20 10:09:40 -0800,NA,Eastern Time (US & Canada)
568934749571387400,negative,1,Customer Service Issue,1,United,NA,KatieJelen,NA,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",NA,2015-02-20 16:46:29 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
569935276346351600,negative,1,Late Flight,0.6667,Southwest,NA,ClarkHerrington,NA,0,@SouthwestAir When will the flight resume? I don's see it in the open schedule. :/,NA,2015-02-23 11:02:13 -0800,"Baltimore,MD",Central Time (US & Canada)
568051199565533200,negative,1,Customer Service Issue,0.6592,Delta,NA,MerrickRealtor,NA,0,@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue,NA,2015-02-18 06:15:34 -0800,Merrick,America/New_York
568984950709432300,neutral,0.6752,NA,0,Southwest,NA,MinderJoan,NA,0,@SouthwestAir @TifffyHuang I met my twitter friend waiting outside the Troubadour #DestinationDragons http://t.co/lf69waf5ad,NA,2015-02-20 20:05:58 -0800,NA,Eastern Time (US & Canada)
569897748859744260,negative,1,Customer Service Issue,1,American,NA,_mhertz,NA,0,@AmericanAir Oh yea? That's it? C'mon buddy! Bring your special friend @united to the conversation - they seem to be doing NOTHING AT ALL,NA,2015-02-23 08:33:06 -0800,NA,Pacific Time (US & Canada)
569115621213884400,negative,0.6712,Customer Service Issue,0.6712,Southwest,NA,CallMeStanley7,NA,0,@SouthwestAir Suggestions: tell customers approximate wait times when they are on hold (50 min now...) and allow them to Cancelled Flight online!,NA,2015-02-21 04:45:12 -0800,NA,NA
568619699212140540,negative,1,Late Flight,0.6545,US Airways,NA,tyfletch,NA,0,@USAirways oh great after a 5 hour delay we get to sit on the plane for another hour without it moving.  Flight 1137 has been awful,NA,2015-02-19 19:54:35 -0800,NA,NA
568464337146404860,positive,1,NA,NA,Southwest,NA,X713,NA,0,@SouthwestAir great cabin and flight crew this morning on #578. A great smile and happy staff are signs of a happy company. Thanks.,NA,2015-02-19 09:37:14 -0800,13Curious,Eastern Time (US & Canada)
569374561197789200,negative,1,Late Flight,0.6947,US Airways,NA,iseriesdomino,NA,0,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,NA,2015-02-21 21:54:08 -0800,United States,Central Time (US & Canada)
569514001450672100,negative,1,Customer Service Issue,1,United,NA,roryfreeman87,NA,0,@united they wouldn't let me on. Real nice of you! Just love your awesome service. And U have 2 people working this customer service line..,"[29.98870677, -95.33845443]",2015-02-22 07:08:13 -0800,california,Central Time (US & Canada)
568964635103076350,neutral,0.6383,NA,0,Delta,NA,tsmit,NA,0,@JetBlue can you share where it is coming from?,NA,2015-02-20 18:45:14 -0800,"Boston, MA",Eastern Time (US & Canada)
570175238815658e3,positive,0.7141,NA,0,United,NA,SaipanBrad,NA,0,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),NA,2015-02-24 02:55:44 -0800,"Saipan, MP",Guam
568168661732724740,positive,1,NA,NA,United,NA,qlyss8,NA,0,"@united well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",NA,2015-02-18 14:02:19 -0800,"Texas, USA",Mountain Time (US & Canada)
567812402764374e3,positive,1,NA,NA,Virgin America,NA,mynejas,NA,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,NA,2015-02-17 14:26:40 -0800,"Oakland, CA",Pacific Time (US & Canada)
5.6998634448479437e+17,negative,1,Lost Luggage,0.6699,US Airways,NA,Gregm528,NA,0,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,NA,2015-02-23 14:25:09 -0800,NY,Eastern Time (US & Canada)
570242829294960640,negative,1,Late Flight,0.6758,American,NA,JR_Fett,NA,0,@AmericanAir now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???,NA,2015-02-24 07:24:19 -0800,NA,NA
569635090214449150,negative,1,Flight Attendant Complaints,0.6631,United,NA,mathardin,NA,0,"@united your gate attendant had some snobby remarks, your customer service is like playing poker with my sisters kids!",NA,2015-02-22 15:09:23 -0800,Corpus Christi,NA
569186177238110200,neutral,0.6566,NA,0,Southwest,NA,davidgoodson71,NA,0,@SouthwestAir it's never too Late Flight to do the right thing,NA,2015-02-21 09:25:34 -0800,NA,NA
569364648576872450,positive,1,NA,NA,Delta,NA,ClassyMalick,NA,0,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,NA,2015-02-21 21:14:45 -0800,NY,NA
570007297927221250,negative,1,Customer Service Issue,0.6764,US Airways,NA,bbuck22,NA,1,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,NA,2015-02-23 15:48:24 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568498114300153860,negative,1,Flight Attendant Complaints,0.3561,Delta,NA,dougorey,NA,0,@JetBlue Flight 69 (ha!) - one employee said they were reassigned another said they just left. I just want some warm weather!,"[42.36833796, -71.01525742]",2015-02-19 11:51:27 -0800,"Boston, MA",Eastern Time (US & Canada)
567728285174743040,negative,1,Customer Service Issue,0.3596,US Airways,NA,TheTaxDiva,NA,0,@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh,NA,2015-02-17 08:52:25 -0800,MiamiHoustonDCHouston,Central Time (US & Canada)
570252528245456900,neutral,1,NA,NA,Southwest,NA,jordan_mcflyy,NA,0,@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for under $150 on March 15 please!,NA,2015-02-24 08:02:52 -0800,NA,Central Time (US & Canada)
569600780048560100,negative,1,Bad Flight,0.3688,American,NA,sa_craig,NA,0,"@AmericanAir and how is this not a mechanical issue? All evidence points to the idea that it’s the ILS at CLL at fault, not the weather.",NA,2015-02-22 12:53:03 -0800,"College Station, TX",Central Time (US & Canada)
569858278370517e3,negative,1,Customer Service Issue,0.6509,American,NA,Jhosa_M,NA,0,@AmericanAir But when becomes about get money from the passengers are very strict but don't have ANY feedback as a reward,NA,2015-02-23 05:56:15 -0800,Ando por el mundo,Caracas
570173690475728900,negative,1,Customer Service Issue,1,American,NA,CamaroGuySteve,NA,0,@AmericanAir you really need some customer service training for your unhappy EEs in the morning in Chicago. Gate K20 at 430 chking her schd,NA,2015-02-24 02:49:35 -0800,NA,NA
569931387073105900,negative,1,Lost Luggage,1,United,NA,BeyondBlunt,NA,0,The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.,NA,2015-02-23 10:46:46 -0800,New York,Eastern Time (US & Canada)
568836728716333060,negative,1,Lost Luggage,1,United,NA,Eileen429,NA,0,@united I'm familiar with the procedure. It wouldn't be the first time #UnitedAirlines lost one of my bags. #unhappytraveler,NA,2015-02-20 10:16:59 -0800,"Red Bank, NJ",Central Time (US & Canada)
570088135851266050,neutral,1,NA,NA,American,NA,jordnnicole7,NA,0,@AmericanAir follow me back so I can DM you guys,NA,2015-02-23 21:09:37 -0800,NA,Eastern Time (US & Canada)
569320594400874500,negative,1,Customer Service Issue,0.3465,United,NA,MMMarketing2014,NA,1,@united what a nightmare!!  Both sides of my flights are a disaster!  At Houston getting attitude cuz I was sent to ticket counter,NA,2015-02-21 18:19:41 -0800,#Westford #marketing,NA
569588073438122e3,negative,1,Customer Service Issue,1,US Airways,NA,RickyRomanXXX,NA,0,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR,NA,2015-02-22 12:02:33 -0800,USA,Eastern Time (US & Canada)
569225489329598460,negative,1,Cancelled Flight,0.6882,Southwest,NA,like_a_toaster,NA,0,@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,NA,2015-02-21 12:01:47 -0800,St. Louis,Central Time (US & Canada)
569893516609847300,negative,1,Late Flight,0.3667,American,NA,ikeNball,NA,0,"@AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.","[33.43064352, -112.04521474]",2015-02-23 08:16:17 -0800,"Memphis, TN",Central Time (US & Canada)
568093784417951740,neutral,0.6685,NA,0,Delta,NA,CFMcG,NA,0,@JetBlue Just a thought!,NA,2015-02-18 09:04:47 -0800,Manhattan,Eastern Time (US & Canada)
568955169183903740,negative,1,Late Flight,0.6804,Southwest,NA,joecontaldo,NA,0,"@SouthwestAir - stuck on the runway, again. Delayed on Wednesday. Not a good way to take care of your loyal customers.",NA,2015-02-20 18:07:37 -0800,Chicago,Mountain Time (US & Canada)
569571437389881340,negative,0.6078,Bad Flight,0.6078,Southwest,NA,TheDarrenHickey,NA,0,@SouthwestAir here's a first..both pilot and first officer in galley during flight...,NA,2015-02-22 10:56:27 -0800,Indianapolis,Eastern Time (US & Canada)
567856400522563600,negative,1,Can't Tell,0.3441,Delta,NA,Nickymkirk,NA,0,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",NA,2015-02-17 17:21:30 -0800,Dorado,NA
5.6807896760286003e+17,neutral,0.7008,NA,NA,United,NA,AB44685998,NA,0,@united You please do not burn my dreams !!!  #burningman tickets sales today.,NA,2015-02-18 08:05:54 -0800,Warsaw,Amsterdam
